date_grid,mld,zeu,int_N_mmol_m2,next_int_N_mmol_m2,int_N_smooth,next_int_N_smooth,dt,nitrate_consumption,c_consumption,NCP,time_step_label
2021-04-27,90.92307692307692,40,1827.574810408305,825.2890513905389,1984.6845582848555,1090.1925580766508,15,154.9655204860219,68.44310488132632,68.44310488132632,15 days
2021-05-12,53.2,40,798.3407971695303,394.9334079333759,1021.0169762979041,509.747108249085,15,69.17558177874673,30.55254861894647,30.55254861894647,15 days
2021-05-27,36.75,40,437.13532131587704,309.0188654233391,490.0872826165118,312.91266757361456,15,19.659825632573188,8.683089654386492,8.683089654386492,15 days
2021-06-11,15.909090909090908,40,234.7857293641277,234.7857293641277,297.2032724025348,254.49778710502244,15,15.709395171079734,6.938316200560215,6.938316200560215,15 days
2021-06-26,10.5,40,219.68876652759946,219.68876652759946,213.74234854920243,213.7423485492027,15,40.75543855582001,18.00031869548717,18.00031869548717,15 days
2021-07-11,14,40,186.7525497558799,186.7525497558799,203.12480750449785,203.1248075044981,15,10.617541044704836,4.689413961411303,4.689413961411303,15 days
2021-07-26,19.357142857142858,40,202.93310623001395,202.93310623001395,185.030986892943,185.03098689294322,15,18.093820611555117,7.991437436770176,7.991437436770176,15 days
2021-08-10,13.947368421052632,40,165.4073046929348,165.4073046929348,172.57239512587333,172.57239512587356,15,12.45859176706989,5.502544697122535,5.502544697122535,15 days
2021-08-25,25.8,40,149.37677445467097,149.37677445467097,162.60115116658304,162.60115116658332,15,9.971243959290518,4.403966082019979,4.403966082019979,15 days
2021-09-09,31.435897435897434,40,173.01937435214313,173.01937435214313,167.59511914922152,167.59511914922177,15,-4.993967982638196,-2.20566919233187,-2.20566919233187,15 days
2021-09-24,32.8421052631579,40,180.38920864085017,180.38920864085017,184.63989208806208,213.07695640380223,15,-17.04477293884031,-7.5281080479878035,-7.5281080479878035,15 days
2021-10-09,24.529411764705884,40,200.51109327119264,285.8222862184124,240.70066780812115,333.6633079242611,15,-27.623711404318925,-12.200472536907524,-12.200472536907524,15 days
2021-10-24,52.05263157894737,40,341.2017015123204,534.7784289135197,398.828357954223,491.79099807036295,15,-65.16505002996189,-28.781230429899836,-28.781230429899836,15 days
